aw_deep_link;product_name;aw_product_id;merchant_product_id;merchant_image_url;description;merchant_category;search_price;merchant_name;merchant_id;category_name;category_id;aw_image_url;currency;store_price;delivery_cost;merchant_deep_link;language;last_updated;display_price;data_feed_id;brand_name;brand_id;colour;product_short_description;specifications;condition;product_model;model_number;dimensions;keywords;promotional_text;product_type;commission_group;merchant_product_category_path;merchant_product_second_category;merchant_product_third_category;rrp_price;saving;savings_percent;base_price;base_price_amount;base_price_text;product_price_old;delivery_restrictions;delivery_weight;warranty;terms_of_contract;delivery_time;in_stock;stock_quantity;valid_from;valid_to;is_for_sale;web_offer;pre_order;stock_status;size_stock_status;size_stock_amount;merchant_thumb_url;large_image;alternate_image;aw_thumb_url;alternate_image_two;alternate_image_three;alternate_image_four;reviews;average_rating;rating;number_available;custom_1;custom_2;custom_3;custom_4;custom_5;custom_6;custom_7;custom_8;custom_9;ean;isbn;upc;mpn;parent_product_id;product_GTIN;basket_link
https://www.awin1.com/pclick.php?p=26242742259&a=957891&m=11652;"Rotkäppchen Rotwein Dornfelder QbA halbtrocken 0,75l";26242742259;106630;https://img.rewe-static.de/0106630/2708530_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.49;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106630%2F2708530_digital-image.png&feedId=41437&k=dacaa7b2f19cd53f617cc48225ad43458b375bed;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrqDySkmCsM4jLTNgK4OWhmJzc6X-XmEWpNQIEJf02rxRq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-rotwein-dornfelder-qba-halbtrocken-0-75l%2F106630%3FserviceTypes%3Ddelivery;;;EUR4.49;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Rotwein > Rotwein Halbtrocken";Wein;Rotwein;;;;5.99;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0106630/2708530_digital-image.png;https://img.rewe-static.de/0106630/2708530_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106630%2F2708530_digital-image.png&feedId=41437&k=dacaa7b2f19cd53f617cc48225ad43458b375bed;;;;;;;;;;;;;;Rotkäppchen;;;4014741380211;;;;;;
https://www.awin1.com/pclick.php?p=26242742261&a=957891&m=11652;"Rotkäppchen Wein Weißwein Müller-Thurgau halbtrocken 0,75l";26242742261;106641;https://img.rewe-static.de/0106641/4788510_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.49;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106641%2F4788510_digital-image.png&feedId=41437&k=fa53c5be280d736957f5854f9c32f2486ae6d274;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrqDySkmCsM4jLTNgK4OWhlcyPHzLi01CxD7UDxt8-rmRq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-wein-weisswein-mueller-thurgau-halbtrocken-0-75l%2F106641%3FserviceTypes%3Ddelivery;;;EUR4.49;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Weißwein > Weißwein Halbtrocken";Wein;Weißwein;;;;5.99;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0106641/4788510_digital-image.png;https://img.rewe-static.de/0106641/4788510_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106641%2F4788510_digital-image.png&feedId=41437&k=fa53c5be280d736957f5854f9c32f2486ae6d274;;;;;;;;;;;;;;Rotkäppchen;;;4014741380112;;;;;;
https://www.awin1.com/pclick.php?p=26242742263&a=957891&m=11652;"Rotkäppchen Weißwein Riesling trocken 0,75l";26242742263;106642;https://img.rewe-static.de/0106642/9486290_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.49;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106642%2F9486290_digital-image.png&feedId=41437&k=cb30db44eae64fee52bf11f6efb7d28e9bc7bba3;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrqDySkmCsM4jLTNgK4OWhmho8W5mfS0b9LXDkxL1TT3Rq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-weisswein-riesling-trocken-0-75l%2F106642%3FserviceTypes%3Ddelivery;;;EUR4.49;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Weißwein > Weißwein Trocken";Wein;Weißwein;;;;5.99;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0106642/9486290_digital-image.png;https://img.rewe-static.de/0106642/9486290_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0106642%2F9486290_digital-image.png&feedId=41437&k=cb30db44eae64fee52bf11f6efb7d28e9bc7bba3;;;;;;;;;;;;;;Rotkäppchen;;;4014741380013;;;;;;
https://www.awin1.com/pclick.php?p=27158105389&a=957891&m=11652;"Island Bay Weißwein Sauvignon Blanc trocken 0,75l";27158105389;1195534;https://img.rewe-static.de/1195534/14657480_digital-image.png;;"Wein, Spirituosen & Genussmittel";6.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F1195534%2F14657480_digital-image.png&feedId=41437&k=77ccc06e8ceb56502096835bfc5c03edd324e4e5;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrlfoowUV52BOh28q9rSdZq0QB5HmsT61QcTUUjrKlFmljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fisland-bay-weisswein-sauvignon-blanc-trocken-0-75l%2F1195534%3FserviceTypes%3Ddelivery;;;EUR6.99;41437;"Island Bay";0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Weißwein > Weißwein Trocken";Wein;Weißwein;;;;9.32;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/1195534/14657480_digital-image.png;https://img.rewe-static.de/1195534/14657480_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F1195534%2F14657480_digital-image.png&feedId=41437&k=77ccc06e8ceb56502096835bfc5c03edd324e4e5;;;;;;;;;;;;;;"Island Bay";;;4002287013076;;;;;;
https://www.awin1.com/pclick.php?p=27178204679&a=957891&m=11652;"Barefoot Rotwein Cabernet Sauvignon halbtrocken 0,75l";27178204679;1313068;https://img.rewe-static.de/1313068/17777660_digital-image.png;;"Wein, Spirituosen & Genussmittel";5.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F1313068%2F17777660_digital-image.png&feedId=41437&k=76c9db15f7e99b772d6673bbeab7a0d52fdbd719;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qmtj5YTcmBovZhhJ4nOWFR8viofe_D5tjhKvDG7h4PXgljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fbarefoot-rotwein-cabernet-sauvignon-halbtrocken-0-75l%2F1313068%3FserviceTypes%3Ddelivery;;;EUR5.99;41437;Barefoot;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Rotwein > Rotwein Halbtrocken";Wein;Rotwein;;;;7.99;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/1313068/17777660_digital-image.png;https://img.rewe-static.de/1313068/17777660_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F1313068%2F17777660_digital-image.png&feedId=41437&k=76c9db15f7e99b772d6673bbeab7a0d52fdbd719;;;;;;;;;;;;;;Barefoot;;;18341751017;;;;;;
https://www.awin1.com/pclick.php?p=26242748213&a=957891&m=11652;"Grand Sud Rotwein Merlot trocken 1l";26242748213;3248640;https://img.rewe-static.de/3248640/3313710_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F3248640%2F3313710_digital-image.png&feedId=41437&k=fa734a8e7a0ba5bf92f50396760221e28a2bcbe0;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qiPrD6rmqR2EJSFZ0uFwel4ESwJKHT8FF0yC2VJNWfEzljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fgrand-sud-rotwein-merlot-trocken-1l%2F3248640%3FserviceTypes%3Ddelivery;;;EUR4.99;41437;"Grand Sud";0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Rotwein > Rotwein Trocken";Wein;Rotwein;;;;4.99;1;l;;;"1 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/3248640/3313710_digital-image.png;https://img.rewe-static.de/3248640/3313710_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F3248640%2F3313710_digital-image.png&feedId=41437&k=fa734a8e7a0ba5bf92f50396760221e28a2bcbe0;;;;;;;;;;;;;;"Grand Sud";;;3263286345518;;;;;;
https://www.awin1.com/pclick.php?p=26242748219&a=957891&m=11652;"Blanchet Rotwein Rouge de France trocken 0,75l";26242748219;324937;https://img.rewe-static.de/0324937/2704150_digital-image.png;;"Wein, Spirituosen & Genussmittel";3.49;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0324937%2F2704150_digital-image.png&feedId=41437&k=4e9ec5603c7bcc8b3c6056783210b525487a7a94;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qiPrD6rmqR2EJSFZ0uFwel4GSvsLf2dXI70qHSpy6dk_Rq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fblanchet-rotwein-rouge-de-france-trocken-0-75l%2F324937%3FserviceTypes%3Ddelivery;;;EUR3.49;41437;Blanchet;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Rotwein > Rotwein Trocken";Wein;Rotwein;;;;4.65;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0324937/2704150_digital-image.png;https://img.rewe-static.de/0324937/2704150_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0324937%2F2704150_digital-image.png&feedId=41437&k=4e9ec5603c7bcc8b3c6056783210b525487a7a94;;;;;;;;;;;;;;Blanchet;;;4001731763994;;;;;;
https://www.awin1.com/pclick.php?p=26242750775&a=957891&m=11652;"Bombay Sapphire London Dry Gin 0,7l";26242750775;581690;https://img.rewe-static.de/0581690/3295840_digital-image.png;;"Wein, Spirituosen & Genussmittel";24.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0581690%2F3295840_digital-image.png&feedId=41437&k=d7a02cc103528f2a2eeeceb0211ace00ec233454;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6quDYf5XDKwqYgmZkb-roGsVtwga-Exf4sUYYc-A1-jFNRq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fbombay-sapphire-london-dry-gin-0-7l%2F581690%3FserviceTypes%3Ddelivery;;;EUR24.99;41437;Bombay;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Spirituosen & Mischgetränke > Gin, Genever & Wacholder";"Spirituosen & Mischgetränke";"Gin, Genever & Wacholder";;;;35.70;1;l;;;"0.7 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0581690/3295840_digital-image.png;https://img.rewe-static.de/0581690/3295840_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0581690%2F3295840_digital-image.png&feedId=41437&k=d7a02cc103528f2a2eeeceb0211ace00ec233454;;;;;;;;;;;;;;Bombay;;;5010677714006;;;;;;
https://www.awin1.com/pclick.php?p=26250448759&a=957891&m=11652;"Württemberg Süß und Fruchtig Weißwein Riesling QbA 0,75l";26250448759;617358;https://img.rewe-static.de/0617358/3723580_digital-image.png;;"Wein, Spirituosen & Genussmittel";5.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0617358%2F3723580_digital-image.png&feedId=41437&k=cd848888c57b105a94c1d921338a5608d90edb5a;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qj5lOywnVanEdTWUs5m2wxqJggYahPD2vpFvW44kpnK1Rq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fwuerttemberg-suess-und-fruchtig-weisswein-riesling-qba-0-75l%2F617358%3FserviceTypes%3Ddelivery;;;EUR5.99;41437;"Weingut Klundt";0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Weißwein > Weißwein Süß";Wein;Weißwein;;;;7.99;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0617358/3723580_digital-image.png;https://img.rewe-static.de/0617358/3723580_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0617358%2F3723580_digital-image.png&feedId=41437&k=cd848888c57b105a94c1d921338a5608d90edb5a;;;;;;;;;;;;;;"Weingut Klundt";;;4006840758558;;;;;;
https://www.awin1.com/pclick.php?p=26242750955&a=957891&m=11652;"Rotkäppchen Sekt halbtrocken 0,75l";26242750955;6242880;https://img.rewe-static.de/6242880/1807160_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6242880%2F1807160_digital-image.png&feedId=41437&k=b1d521c1b9b3fb59f4acfbd388d7b1d9ec9c91f8;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qkJBu3QoPP-5jWD9ZbIefz2R8N0Pd1SRNqBZ-XWIuWloljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-sekt-halbtrocken-0-75l%2F6242880%3FserviceTypes%3Ddelivery;;;EUR4.99;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Champagner, Sekt & Co. > Sekt > Sekt halbtrocken";"Champagner, Sekt & Co.";Sekt;;;;6.65;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/6242880/1807160_digital-image.png;https://img.rewe-static.de/6242880/1807160_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6242880%2F1807160_digital-image.png&feedId=41437&k=b1d521c1b9b3fb59f4acfbd388d7b1d9ec9c91f8;;;;;;;;;;;;;;Rotkäppchen;;;4400066903530;;;;;;
https://www.awin1.com/pclick.php?p=26242750957&a=957891&m=11652;"Rotkäppchen Sekt trocken 0,75l";26242750957;6242901;https://img.rewe-static.de/6242901/3039910_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6242901%2F3039910_digital-image.png&feedId=41437&k=78ac9a1b17682f1e0d42d088aa4d67ee392da31f;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qkJBu3QoPP-5jWD9ZbIefz3J_aSS53OEbk67CQ1YZT9LljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-sekt-trocken-0-75l%2F6242901%3FserviceTypes%3Ddelivery;;;EUR4.99;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Champagner, Sekt & Co. > Sekt > Sekt trocken";"Champagner, Sekt & Co.";Sekt;;;;6.65;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/6242901/3039910_digital-image.png;https://img.rewe-static.de/6242901/3039910_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6242901%2F3039910_digital-image.png&feedId=41437&k=78ac9a1b17682f1e0d42d088aa4d67ee392da31f;;;;;;;;;;;;;;Rotkäppchen;;;4400066903417;;;;;;
https://www.awin1.com/pclick.php?p=26242751397&a=957891&m=11652;"Rotkäppchen Sekt mild 0,75l";26242751397;6972527;https://img.rewe-static.de/6972527/20398653_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6972527%2F20398653_digital-image.png&feedId=41437&k=341232f091145490b7f007eea9afee2c2c1af78d;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qr6qRRmfgM0u2lwGIBlg8cJ3Kstvn_Q68-Y0NAnnkhUgljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Frotkaeppchen-sekt-mild-0-75l%2F6972527%3FserviceTypes%3Ddelivery;;;EUR4.99;41437;Rotkäppchen;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Champagner, Sekt & Co. > Sekt";"Champagner, Sekt & Co.";Sekt;;;;6.65;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/6972527/20398653_digital-image.png;https://img.rewe-static.de/6972527/20398653_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F6972527%2F20398653_digital-image.png&feedId=41437&k=341232f091145490b7f007eea9afee2c2c1af78d;;;;;;;;;;;;;;Rotkäppchen;;;4400066903714;;;;;;
https://www.awin1.com/pclick.php?p=26242752841&a=957891&m=11652;"Folonari Weißwein Pinot Grigio trocken 1l";26242752841;7268121;https://img.rewe-static.de/7268121/27757307_digital-image.png;;"Wein, Spirituosen & Genussmittel";4.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F7268121%2F27757307_digital-image.png&feedId=41437&k=148b3986de157c30c09297aae47e3e021353776e;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qkLu29Ya0jLlShzuZh7EQuETc9wjxR_Twfqe0dAAeRK9ljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Ffolonari-weisswein-pinot-grigio-trocken-1l%2F7268121%3FserviceTypes%3Ddelivery;;;EUR4.99;41437;Folonari;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Wein > Weißwein > Weißwein Trocken";Wein;Weißwein;;;;4.99;1;l;;;"1 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/7268121/27757307_digital-image.png;https://img.rewe-static.de/7268121/27757307_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F7268121%2F27757307_digital-image.png&feedId=41437&k=148b3986de157c30c09297aae47e3e021353776e;;;;;;;;;;;;;;Folonari;;;8000160633997;;;;;;
https://www.awin1.com/pclick.php?p=26242753475&a=957891&m=11652;"Jakordia Filterhülsen 200 Stück";26242753475;8041092;https://img.rewe-static.de/8041092/30705397_digital-image.png;;"Wein, Spirituosen & Genussmittel";0.85;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8041092%2F30705397_digital-image.png&feedId=41437&k=f8d3da04c057261cafd1089b98bfd5c1b2892551;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrpDUe4NMN3ygIV8Ni_iaeQZz5dllsKTgQVW1j6EbpNZljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fjakordia-filterhuelsen-200-stueck%2F8041092%3FserviceTypes%3Ddelivery;;;EUR0.85;41437;Jakordia;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Genussmittel > Zubehör";Genussmittel;Zubehör;;;;;1;ct;;;"200 ct";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/8041092/30705397_digital-image.png;https://img.rewe-static.de/8041092/30705397_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8041092%2F30705397_digital-image.png&feedId=41437&k=f8d3da04c057261cafd1089b98bfd5c1b2892551;;;;;;;;;;;;;;Jakordia;;;42256977;;;;;;
https://www.awin1.com/pclick.php?p=26311672413&a=957891&m=11652;"Jakordia Drehpapier 4x50 Stück";26311672413;8041294;https://img.rewe-static.de/8041294/30842770_digital-image.png;;"Wein, Spirituosen & Genussmittel";0.40;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8041294%2F30842770_digital-image.png&feedId=41437&k=ce1a664ef292691376b514c42220fafd4f308304;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qrpDUe4NMN3ygIV8Ni_iaeRMHvoIPpn7EsgvgY3n1lAKljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fjakordia-drehpapier-4x50-stueck%2F8041294%3FserviceTypes%3Ddelivery;;;EUR0.40;41437;Jakordia;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Genussmittel > Zubehör";Genussmittel;Zubehör;;;;;1;ct;;;"200 ct";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/8041294/30842770_digital-image.png;https://img.rewe-static.de/8041294/30842770_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8041294%2F30842770_digital-image.png&feedId=41437&k=ce1a664ef292691376b514c42220fafd4f308304;;;;;;;;;;;;;;Jakordia;;;42256991;;;;;;
https://www.awin1.com/pclick.php?p=26615764075&a=957891&m=11652;"Pitú Zuckerrohrschnaps 38% vol. 0,7l";26615764075;8324771;https://img.rewe-static.de/8324771/29499469_digital-image.png;;"Wein, Spirituosen & Genussmittel";13.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8324771%2F29499469_digital-image.png&feedId=41437&k=4309658405a04d6261213deae679f203ef6cbfe3;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qh2PbG1pmrAdJh614a4ByGjoUIRda18ytnp2vQHLtZqOljCtGKY5-nWc4i-IBgDehA~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Fpitu-38-vol-0-7l%2F8324771%3FserviceTypes%3Ddelivery;;;EUR13.99;41437;Pitú;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Spirituosen & Mischgetränke > Cachaça";"Spirituosen & Mischgetränke";Cachaça;;;;19.99;1;l;;;"0.7 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/8324771/29499469_digital-image.png;https://img.rewe-static.de/8324771/29499469_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F8324771%2F29499469_digital-image.png&feedId=41437&k=4309658405a04d6261213deae679f203ef6cbfe3;;;;;;;;;;;;;;Pitú;;;4000269003428;;;;;;
https://www.awin1.com/pclick.php?p=26250449263&a=957891&m=11652;"Lillet Weinaperitif 0,75l";26250449263;853125;https://img.rewe-static.de/0853125/20286403_digital-image.png;;"Wein, Spirituosen & Genussmittel";16.99;"Rewe DE";11652;;0;https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0853125%2F20286403_digital-image.png&feedId=41437&k=db7cab36b917d73d4e4c8fbc8fe554bbc992bec4;EUR;;4.90;https://click.cptrack.de/?rd=true&k=RkqLJElzHV8A99Yc6MD6qkZtfb3St3KDoBU5zekJAIanOhzAY0bCm1JaOKspoBcORq4UgoNbz8JJtbKXBDZLBw~~&rdlink=https%3A%2F%2Fshop.rewe.de%2Fp%2Flillet-weinaperitif-0-75l%2F853125%3FserviceTypes%3Ddelivery;;;EUR16.99;41437;Lillet;0;;;;new;;;;;;;;"Wein, Spirituosen & Genussmittel > Spirituosen & Mischgetränke > Aperitif";"Spirituosen & Mischgetränke";Aperitif;;;;22.65;1;l;;;"0.75 l";;;"in stock";1;;;;1;0;0;;;;https://img.rewe-static.de/0853125/20286403_digital-image.png;https://img.rewe-static.de/0853125/20286403_digital-image.png;;https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Aimg.rewe-static.de%2F0853125%2F20286403_digital-image.png&feedId=41437&k=db7cab36b917d73d4e4c8fbc8fe554bbc992bec4;;;;;;;;;;;;;;Lillet;;;3057230000253;;;;;;
